isi,prime,target,condition,meanRT
1050,achievement,success,weak,580.3
50,hoop,success,unrel_strong,588.0
1050,hoop,success,unrel_strong,470.7
50,herb,success,unrel_weak,594.5
1050,herb,success,unrel_weak,532.0
50,smother,suffocate,strong,590.4
1050,smother,suffocate,strong,546.3
50,drown,suffocate,weak,556.5
1050,drown,suffocate,weak,553.1
50,powerful,suffocate,unrel_strong,686.9
1050,powerful,suffocate,unrel_strong,628.9
50,blunt,suffocate,unrel_weak,553.8
1050,blunt,suffocate,unrel_weak,646.2
50,cane,sugar,strong,480.0
1050,cane,sugar,strong,482.3
50,maple,sugar,weak,524.5
1050,maple,sugar,weak,480.2
50,because,sugar,unrel_strong,482.4
1050,because,sugar,unrel_strong,525.4
50,alligator,sugar,unrel_weak,482.5
1050,alligator,sugar,unrel_weak,516.8
50,synopsis,summary,strong,512.2
1050,synopsis,summary,strong,599.6
50,plot,summary,weak,501.5
1050,plot,summary,weak,573.4
50,ability,summary,unrel_strong,593.9
1050,ability,summary,unrel_strong,552.4
50,marriage,summary,unrel_weak,564.9
1050,marriage,summary,unrel_weak,515.1
50,spring,summer,strong,496.1
1050,spring,summer,strong,480.5
50,hotter,summer,weak,530.9
1050,hotter,summer,weak,497.5
50,evidence,summer,unrel_strong,509.1
1050,evidence,summer,unrel_strong,512.7
50,force,summer,unrel_weak,552.5
1050,force,summer,unrel_weak,535.7
50,easter,sunday,strong,487.2
1050,easter,sunday,strong,540.0
50,palm,sunday,weak,504.8
1050,palm,sunday,weak,574.4
50,discipline,sunday,unrel_strong,529.9
1050,discipline,sunday,unrel_strong,493.7
50,stick,sunday,unrel_weak,559.3
1050,stick,sunday,unrel_weak,539.2
50,hero,superman,strong,562.2
1050,hero,superman,strong,570.2
50,courageous,superman,weak,579.9
1050,courageous,superman,weak,560.1
50,paste,superman,unrel_strong,605.6
1050,paste,superman,unrel_strong,564.7
50,final,superman,unrel_weak,513.4
1050,final,superman,unrel_weak,599.4
50,dinner,supper,strong,506.8
1050,dinner,supper,strong,485.8
50,diner,supper,weak,575.7
1050,diner,supper,weak,480.3
50,dissimilar,supper,unrel_strong,540.1
1050,dissimilar,supper,unrel_strong,587.9
50,shave,supper,unrel_weak,614.9
1050,shave,supper,unrel_weak,632.2
50,operation,surgery,strong,523.1
1050,operation,surgery,strong,514.2
50,surgeon,surgery,weak,581.8
1050,surgeon,surgery,weak,547.5
50,broad,surgery,unrel_strong,477.9
1050,broad,surgery,unrel_strong,506.6
50,driveway,surgery,unrel_weak,595.0
1050,driveway,surgery,unrel_weak,592.7
50,gulp,swallow,strong,559.8
1050,gulp,swallow,strong,505.7
50,chew,swallow,weak,564.1
1050,chew,swallow,weak,526.4
50,mute,swallow,unrel_strong,574.9
1050,mute,swallow,unrel_strong,541.7
50,stuck,swallow,unrel_weak,537.0
1050,stuck,swallow,unrel_weak,594.1
50,marsh,swamp,strong,534.4
1050,marsh,swamp,strong,623.9
50,lagoon,swamp,weak,564.8
1050,lagoon,swamp,weak,505.9
50,type,swamp,unrel_strong,556.4
1050,type,swamp,unrel_strong,512.5
50,drugs,swamp,unrel_weak,530.4
1050,drugs,swamp,unrel_weak,518.8
50,cuss,swear,strong,571.6
1050,cuss,swear,strong,477.5
50,curse,swear,weak,512.4
1050,curse,swear,weak,465.9
50,factory,swear,unrel_strong,592.1
1050,factory,swear,unrel_strong,555.7
50,pickle,swear,unrel_weak,581.4
1050,pickle,swear,unrel_weak,487.4
50,hammock,swing,strong,532.8
1050,hammock,swing,strong,522.2
50,hinge,swing,weak,507.1
1050,hinge,swing,weak,532.2
50,ordinary,swing,unrel_strong,487.6
1050,ordinary,swing,unrel_strong,519.7
50,license,swing,unrel_weak,483.1
1050,license,swing,unrel_weak,537.6
50,saber,sword,strong,565.1
1050,saber,sword,strong,653.7
50,dagger,sword,weak,511.9
1050,dagger,sword,weak,481.1
50,cashew,sword,unrel_strong,597.1
1050,cashew,sword,unrel_strong,551.2
50,population,sword,unrel_weak,541.4
1050,population,sword,unrel_weak,580.4
50,apathetic,sympathetic,strong,633.2
1050,apathetic,sympathetic,strong,593.2
50,understanding,sympathetic,weak,644.9
1050,understanding,sympathetic,weak,578.2
50,slacks,sympathetic,unrel_strong,618.5
1050,slacks,sympathetic,unrel_strong,600.8
50,rural,sympathetic,unrel_weak,664.9
1050,rural,sympathetic,unrel_weak,623.2
50,apathy,sympathy,strong,533.5
1050,apathy,sympathy,strong,642.5
50,compassion,sympathy,weak,526.8
1050,compassion,sympathy,weak,570.5
50,villain,sympathy,unrel_strong,559.1
1050,villain,sympathy,unrel_strong,542.5
50,boy,sympathy,unrel_weak,565.8
1050,boy,sympathy,unrel_weak,556.7
50,pancakes,syrup,strong,555.7
1050,pancakes,syrup,strong,558.7
50,sap,syrup,weak,520.6
1050,sap,syrup,weak,507.5
50,tortoise,syrup,unrel_strong,539.2
1050,tortoise,syrup,unrel_strong,536.9
50,respond,syrup,unrel_weak,531.3
1050,respond,syrup,unrel_weak,545.8
50,metric,system,strong,596.4
1050,metric,system,strong,497.1
50,process,system,weak,506.4
1050,process,system,weak,605.7
50,magnet,system,unrel_strong,515.8
1050,magnet,system,unrel_strong,551.5
50,truck,system,unrel_weak,559.7
1050,truck,system,unrel_weak,481.0
50,chair,table,strong,533.5
1050,chair,table,strong,506.9
50,seat,table,weak,517.5
1050,seat,table,weak,466.7
50,valuable,table,unrel_strong,532.1
1050,valuable,table,unrel_strong,516.3
50,dense,table,unrel_weak,522.7
1050,dense,table,unrel_weak,533.6
50,label,tag,strong,501.0
1050,label,tag,strong,491.6
50,follow,tag,weak,586.0
1050,follow,tag,weak,532.2
50,kidney,tag,unrel_strong,479.8
1050,kidney,tag,unrel_strong,491.5
50,fat,tag,unrel_weak,512.7
1050,fat,tag,unrel_weak,455.4
50,remove,take,strong,513.4
1050,remove,take,strong,485.4
50,possess,take,weak,653.8
1050,possess,take,weak,467.4
50,atlas,take,unrel_strong,504.4
1050,atlas,take,unrel_strong,459.2
50,palm,take,unrel_weak,484.7
1050,palm,take,unrel_weak,632.9
50,comment,talk,strong,518.2
1050,comment,talk,strong,508.8
50,rumor,talk,weak,457.1
1050,rumor,talk,weak,494.8
50,character,talk,unrel_strong,550.8
1050,character,talk,unrel_strong,475.1
50,home,talk,unrel_weak,505.2
1050,home,talk,unrel_weak,531.0
50,saying,talking,strong,520.3
1050,saying,talking,strong,518.4
50,refrain,talking,weak,524.6
1050,refrain,talking,weak,514.1
50,ambition,talking,unrel_strong,497.6
1050,ambition,talking,unrel_strong,563.6
50,jazz,talking,unrel_weak,504.5
1050,jazz,talking,unrel_weak,494.1
50,grow,tall,strong,522.5
1050,grow,tall,strong,538.9
50,building,tall,weak,527.7
1050,building,tall,weak,455.8
50,superior,tall,unrel_strong,534.6
1050,superior,tall,unrel_strong,539.1
50,frog,tall,unrel_weak,512.8
1050,frog,tall,unrel_weak,472.2
50,sun,tan,strong,567.5
1050,sun,tan,strong,503.8
50,pale,tan,weak,508.2
1050,pale,tan,weak,504.8
50,contemporary,tan,unrel_strong,551.0
1050,contemporary,tan,unrel_strong,512.7
50,range,tan,unrel_weak,511.8
1050,range,tan,unrel_weak,497.8
50,temper,tantrum,strong,617.1
1050,temper,tantrum,strong,589.4
50,fit,tantrum,weak,556.0
1050,fit,tantrum,weak,644.2
50,adorable,tantrum,unrel_strong,565.4
1050,adorable,tantrum,unrel_strong,662.6
50,cornbeef,tantrum,unrel_weak,643.5
1050,cornbeef,tantrum,unrel_weak,599.9
50,scotch,tape,strong,526.3
1050,scotch,tape,strong,557.8
50,transparent,tape,weak,530.5
1050,transparent,tape,weak,462.7
50,toad,tape,unrel_strong,513.5
1050,toad,tape,unrel_strong,526.7
50,clarify,tape,unrel_weak,460.2
1050,clarify,tape,unrel_weak,516.9
50,tangy,tart,strong,512.8
1050,tangy,tart,strong,542.2
50,raspberry,tart,weak,536.7
1050,raspberry,tart,weak,508.2
50,plates,tart,unrel_strong,535.5
1050,plates,tart,unrel_strong,510.0
50,rack,tart,unrel_weak,545.6
1050,rack,tart,unrel_weak,516.3
50,smell,taste,strong,513.7
1050,smell,taste,strong,456.6
50,savior,taste,weak,569.5
1050,savior,taste,weak,496.8
50,frown,taste,unrel_strong,523.3
1050,frown,taste,unrel_strong,520.4
50,arms,taste,unrel_weak,574.1
1050,arms,taste,unrel_weak,445.3
50,delicious,tasty,strong,567.1
1050,delicious,tasty,strong,531.8
50,yummy,tasty,weak,520.7
1050,yummy,tasty,weak,510.5
50,reality,tasty,unrel_strong,547.8
1050,reality,tasty,unrel_strong,569.7
50,small,tasty,unrel_weak,495.5
1050,small,tasty,unrel_weak,524.4
50,excise,tax,strong,536.6
1050,excise,tax,strong,509.1
50,property,tax,weak,569.9
1050,property,tax,weak,455.0
50,park,tax,unrel_strong,524.9
1050,park,tax,unrel_strong,492.5
50,nun,tax,unrel_weak,519.5
1050,nun,tax,unrel_weak,571.8
50,coffee,tea,strong,484.1
1050,coffee,tea,strong,476.4
50,pitcher,tea,weak,480.6
1050,pitcher,tea,weak,521.2
50,cucumber,tea,unrel_strong,533.3
1050,cucumber,tea,unrel_strong,535.9
50,bologna,tea,unrel_weak,495.6
1050,bologna,tea,unrel_weak,584.3
50,learn,teach,strong,538.7
1050,learn,teach,strong,487.3
50,professor,teach,weak,665.2
1050,professor,teach,weak,477.4
50,illness,teach,unrel_strong,581.0
1050,illness,teach,unrel_strong,541.4
50,sidewalk,teach,unrel_weak,571.1
1050,sidewalk,teach,unrel_weak,498.6
50,coach,team,strong,485.2
1050,coach,team,strong,544.9
50,crew,team,weak,553.4
1050,crew,team,weak,490.8
50,haul,team,unrel_strong,444.6
1050,haul,team,unrel_strong,578.3
50,complicated,team,unrel_weak,541.4
1050,complicated,team,unrel_weak,503.4
50,cry,tears,strong,527.6
1050,cry,tears,strong,518.4
50,grief,tears,weak,532.8
1050,grief,tears,weak,542.1
50,sea,tears,unrel_strong,559.8
1050,sea,tears,unrel_strong,549.8
50,forgive,tears,unrel_weak,551.0
1050,forgive,tears,unrel_weak,535.3
50,gums,teeth,strong,516.3
1050,gums,teeth,strong,629.4
50,vampire,teeth,weak,538.5
1050,vampire,teeth,weak,519.3
50,invent,teeth,unrel_strong,484.6
1050,invent,teeth,unrel_strong,532.2
50,squeal,teeth,unrel_weak,554.7
1050,squeal,teeth,unrel_weak,486.3
50,booth,telephone,strong,540.6
1050,booth,telephone,strong,477.8
50,cord,telephone,weak,536.1
1050,cord,telephone,weak,530.8
50,inertia,telephone,unrel_strong,561.5
1050,inertia,telephone,unrel_strong,487.5
50,bend,telephone,unrel_weak,504.9
1050,bend,telephone,unrel_weak,567.0
50,entertainment,television,strong,563.3
1050,entertainment,television,strong,615.8
50,set,television,weak,620.4
1050,set,television,weak,550.5
50,lay,television,unrel_strong,544.5
1050,lay,television,unrel_strong,568.9
50,fangs,television,unrel_weak,567.1
1050,fangs,television,unrel_weak,554.7
50,show,tell,strong,481.9
1050,show,tell,strong,500.1
50,command,tell,weak,555.6
1050,command,tell,weak,538.7
50,kid,tell,unrel_strong,503.2
1050,kid,tell,unrel_strong,500.9
50,cue,tell,unrel_weak,567.1
1050,cue,tell,unrel_weak,468.8
50,celsius,temperature,strong,513.4
1050,celsius,temperature,strong,527.5
50,gauge,temperature,weak,551.5
1050,gauge,temperature,weak,600.2
50,castle,temperature,unrel_strong,508.3
1050,castle,temperature,unrel_strong,529.5
50,buckle,temperature,unrel_weak,567.2
1050,buckle,temperature,unrel_weak,618.1
50,shrine,temple,strong,555.2
1050,shrine,temple,strong,472.7
50,synagogue,temple,weak,554.4
1050,synagogue,temple,weak,539.1
50,cloak,temple,unrel_strong,505.6
1050,cloak,temple,unrel_strong,486.7
50,doubt,temple,unrel_weak,514.1
1050,doubt,temple,unrel_weak,528.6
50,racket,tennis,strong,464.0
1050,racket,tennis,strong,547.7
50,player,tennis,weak,462.5
1050,player,tennis,weak,563.6
50,conflict,tennis,unrel_strong,540.3
1050,conflict,tennis,unrel_strong,519.9
50,exam,tennis,unrel_weak,619.2
1050,exam,tennis,unrel_weak,519.9
50,uptight,tense,strong,526.8
1050,uptight,tense,strong,549.7
50,relax,tense,weak,497.5
1050,relax,tense,weak,521.0
50,happening,tense,unrel_strong,585.3
1050,happening,tense,unrel_strong,491.8
50,apron,tense,unrel_weak,496.6
1050,apron,tense,unrel_weak,525.5
50,camping,tent,strong,646.4
1050,camping,tent,strong,489.4
50,revival,tent,weak,517.6
1050,revival,tent,weak,568.7
50,breeze,tent,unrel_strong,544.4
1050,breeze,tent,unrel_strong,501.7
50,salesman,tent,unrel_weak,509.0
1050,salesman,tent,unrel_weak,507.6
50,quiz,test,strong,496.1
1050,quiz,test,strong,495.0
50,question,test,weak,545.1
1050,question,test,weak,449.3
50,forever,test,unrel_strong,511.8
1050,forever,test,unrel_strong,515.4
50,comet,test,unrel_weak,498.2
1050,comet,test,unrel_weak,494.5
50,please,thanks,strong,533.6
1050,please,thanks,strong,467.7
50,compliment,thanks,weak,503.4
1050,compliment,thanks,weak,525.5
50,coke,thanks,unrel_strong,532.6
1050,coke,thanks,unrel_strong,500.2
50,why,thanks,unrel_weak,504.1
1050,why,thanks,unrel_weak,629.9
50,defrost,thaw,strong,541.6
1050,defrost,thaw,strong,515.0
50,freeze,thaw,weak,547.6
1050,freeze,thaw,weak,536.9
50,proprietor,thaw,unrel_strong,580.0
1050,proprietor,thaw,unrel_strong,554.3
50,quick,thaw,unrel_weak,523.9
1050,quick,thaw,unrel_weak,584.0
50,relativity,theory,strong,591.7
1050,relativity,theory,strong,557.7
50,prove,theory,weak,567.2
1050,prove,theory,weak,540.2
50,miss,theory,unrel_strong,633.7
1050,miss,theory,unrel_strong,585.5
50,algae,theory,unrel_weak,609.5
1050,algae,theory,unrel_weak,526.0
50,here,there,strong,578.9
1050,here,there,strong,521.9
50,presence,there,weak,512.2
1050,presence,there,weak,547.3
50,pocket,there,unrel_strong,535.7
1050,pocket,there,unrel_strong,515.5
50,security,there,unrel_weak,510.3
1050,security,there,unrel_weak,514.9
50,crook,thief,strong,609.4
1050,crook,thief,strong,511.8
50,rob,thief,weak,610.3
1050,rob,thief,weak,587.2
50,dunk,thief,unrel_strong,577.1
1050,dunk,thief,unrel_strong,522.6
50,blueberry,thief,unrel_weak,564.3
1050,blueberry,thief,unrel_weak,582.5
50,thick,thin,strong,556.2
1050,thick,thin,strong,546.0
50,frail,thin,weak,569.3
1050,frail,thin,weak,499.2
50,backbone,thin,unrel_strong,532.1
1050,backbone,thin,unrel_strong,554.9
50,emperor,thin,unrel_weak,512.8
1050,emperor,thin,unrel_weak,552.2
50,item,thing,strong,541.0
1050,item,thing,strong,543.0
50,some,thing,weak,565.6
1050,some,thing,weak,531.5
50,mad,thing,unrel_strong,521.0
1050,mad,thing,unrel_strong,524.5
50,loyal,thing,unrel_weak,504.6
1050,loyal,thing,unrel_weak,655.2
50,hundred,thousand,strong,498.1
1050,hundred,thousand,strong,533.2
50,several,thousand,weak,565.8
1050,several,thousand,weak,505.8
50,plenty,thousand,unrel_strong,547.7
1050,plenty,thousand,unrel_strong,489.1
50,snooze,thousand,unrel_weak,540.1
1050,snooze,thousand,unrel_weak,527.8
50,needle,thread,strong,574.6
1050,needle,thread,strong,531.4
50,seam,thread,weak,596.5
1050,seam,thread,weak,543.3
50,rent,thread,unrel_strong,566.4
1050,rent,thread,unrel_strong,505.7
50,bathroom,thread,unrel_weak,582.8
1050,bathroom,thread,unrel_weak,600.3
50,two,three,strong,577.5
1050,two,three,strong,555.5
50,third,three,weak,575.9
1050,third,three,weak,565.9
50,ending,three,unrel_strong,501.9
1050,ending,three,unrel_strong,580.8
50,suck,three,unrel_weak,559.4
1050,suck,three,unrel_weak,573.0
50,toss,throw,strong,541.7
1050,toss,throw,strong,548.3
50,dart,throw,weak,546.1
1050,dart,throw,weak,546.3
50,knight,throw,unrel_strong,564.2
1050,knight,throw,unrel_strong,491.7
50,responsible,throw,unrel_weak,568.2
1050,responsible,throw,unrel_weak,489.7
50,hitchhike,thumb,strong,574.7
1050,hitchhike,thumb,strong,602.6
50,thimble,thumb,weak,572.2
1050,thimble,thumb,weak,547.4
50,verse,thumb,unrel_strong,567.0
1050,verse,thumb,unrel_strong,493.7
50,copy,thumb,unrel_weak,508.0
1050,copy,thumb,unrel_weak,505.1
50,lightning,thunder,strong,531.0
1050,lightning,thunder,strong,580.7
50,rain,thunder,weak,527.8
1050,rain,thunder,weak,496.4
50,minus,thunder,unrel_strong,543.9
1050,minus,thunder,unrel_strong,568.0
50,addition,thunder,unrel_weak,526.3
1050,addition,thunder,unrel_weak,560.2
50,wednesday,thursday,strong,506.2
1050,wednesday,thursday,strong,489.9
50,wed,thursday,weak,589.1
1050,wed,thursday,weak,530.5
50,grape,thursday,unrel_strong,554.2
1050,grape,thursday,unrel_strong,501.0
50,cause,thursday,unrel_weak,550.6
1050,cause,thursday,unrel_weak,568.2
50,admission,ticket,strong,544.7
1050,admission,ticket,strong,507.7
50,cop,ticket,weak,498.4
1050,cop,ticket,weak,491.0
50,lava,ticket,unrel_strong,604.4
1050,lava,ticket,unrel_strong,487.5
50,hatch,ticket,unrel_weak,559.3
1050,hatch,ticket,unrel_weak,533.9
50,bound,tie,strong,560.2
1050,bound,tie,strong,505.2
50,string,tie,weak,528.0
1050,string,tie,weak,503.7
50,song,tie,unrel_strong,559.0
1050,song,tie,unrel_strong,502.5
50,steeple,tie,unrel_weak,509.7
1050,steeple,tie,unrel_weak,478.8
50,lion,tiger,strong,547.1
1050,lion,tiger,strong,467.6
50,leopard,tiger,weak,554.0
1050,leopard,tiger,weak,554.6
50,pile,tiger,unrel_strong,560.9
1050,pile,tiger,unrel_strong,529.4
50,plush,tiger,unrel_weak,560.1
1050,plush,tiger,unrel_weak,519.8
50,loose,tight,strong,572.7
1050,loose,tight,strong,510.1
50,security,tight,weak,533.5
1050,security,tight,weak,546.1
50,terror,tight,unrel_strong,579.5
1050,terror,tight,unrel_strong,611.1
50,check,tight,unrel_weak,546.2
1050,check,tight,unrel_weak,496.4
50,loosen,tighten,strong,537.2
1050,loosen,tighten,strong,559.1
50,clench,tighten,weak,628.7
1050,clench,tighten,weak,593.7
50,raft,tighten,unrel_strong,523.4
1050,raft,tighten,unrel_strong,567.8
50,abnormal,tighten,unrel_weak,510.6
1050,abnormal,tighten,unrel_weak,545.2
50,flat,tire,strong,486.0
1050,flat,tire,strong,500.9
50,pump,tire,weak,520.0
1050,pump,tire,weak,547.1
50,roman,tire,unrel_strong,532.9
1050,roman,tire,unrel_strong,528.8
50,sneakers,tire,unrel_weak,507.3
1050,sneakers,tire,unrel_weak,468.0
50,kleenex,tissue,strong,544.0
1050,kleenex,tissue,strong,530.3
50,handkerchief,tissue,weak,563.0
1050,handkerchief,tissue,weak,465.0
50,write,tissue,unrel_strong,523.8
1050,write,tissue,unrel_strong,512.3
50,eager,tissue,unrel_weak,516.2
1050,eager,tissue,unrel_weak,511.7
50,heading,title,strong,524.5
1050,heading,title,strong,577.1
50,name,title,weak,526.5
1050,name,title,weak,490.6
50,london,title,unrel_strong,541.5
1050,london,title,unrel_strong,565.3
50,sunset,title,unrel_weak,530.8
1050,sunset,title,unrel_weak,545.0
50,stub,toe,strong,494.7
1050,stub,toe,strong,543.4
50,heel,toe,weak,530.5
1050,heel,toe,weak,471.6
50,hero,toe,unrel_strong,495.1
1050,hero,toe,unrel_strong,493.8
50,juice,toe,unrel_weak,504.6
1050,juice,toe,unrel_weak,498.2
50,feet,toes,strong,530.9
1050,feet,toes,strong,492.1
50,fingers,toes,weak,560.5
1050,fingers,toes,weak,506.8
50,spouse,toes,unrel_strong,557.8
1050,spouse,toes,unrel_strong,556.8
50,mate,toes,unrel_weak,538.8
1050,mate,toes,unrel_weak,524.9
50,with,together,strong,583.9
1050,with,together,strong,524.3
50,engage,together,weak,517.1
1050,engage,together,weak,506.0
50,prickly,together,unrel_strong,539.6
1050,prickly,together,unrel_strong,566.7
50,sap,together,unrel_weak,524.6
1050,sap,together,unrel_weak,553.0
50,lettuce,tomato,strong,571.6
1050,lettuce,tomato,strong,536.2
50,squash,tomato,weak,553.0
1050,squash,tomato,weak,581.1
50,survive,tomato,unrel_strong,591.1
1050,survive,tomato,unrel_strong,540.5
50,function,tomato,unrel_weak,539.9
1050,function,tomato,unrel_weak,542.3
50,lick,tongue,strong,525.2
1050,lick,tongue,strong,521.0
50,lip,tongue,weak,523.8
1050,lip,tongue,weak,474.1
50,lime,tongue,unrel_strong,558.2
1050,lime,tongue,unrel_strong,507.9
50,bartender,tongue,unrel_weak,542.5
1050,bartender,tongue,unrel_weak,494.4
50,gin,tonic,strong,526.2
1050,gin,tonic,strong,540.3
50,vodka,tonic,weak,516.0
1050,vodka,tonic,weak,483.2
50,insecure,tonic,unrel_strong,568.1
1050,insecure,tonic,unrel_strong,484.4
50,newsstand,tonic,unrel_weak,604.6
1050,newsstand,tonic,unrel_weak,568.0
50,pliers,tool,strong,561.2
1050,pliers,tool,strong,493.8
50,clamp,tool,weak,621.4
1050,clamp,tool,weak,485.0
50,heal,tool,unrel_strong,519.0
1050,heal,tool,unrel_strong,554.8
50,club,tool,unrel_weak,525.3
1050,club,tool,unrel_weak,462.7
50,toothpaste,toothbrush,strong,620.2
1050,toothpaste,toothbrush,strong,600.4
50,hygiene,toothbrush,weak,590.3
1050,hygiene,toothbrush,weak,573.9
50,rabbi,toothbrush,unrel_strong,567.9
1050,rabbi,toothbrush,unrel_strong,630.1
50,carnival,toothbrush,unrel_weak,548.7
1050,carnival,toothbrush,unrel_weak,612.3
50,tube,toothpaste,strong,540.1
1050,tube,toothpaste,strong,572.6
50,aim,toothpaste,weak,541.7
1050,aim,toothpaste,weak,650.9
50,violet,toothpaste,unrel_strong,638.6
1050,violet,toothpaste,unrel_strong,556.1
50,chorus,toothpaste,unrel_weak,601.5
1050,chorus,toothpaste,unrel_weak,601.7
50,surface,top,strong,545.1
1050,surface,top,strong,524.8
50,mountain,top,weak,487.1
1050,mountain,top,weak,489.6
50,allergy,top,unrel_strong,518.8
